Ano;UO;DS_Unidade Orcamentaria;DS_Programa;DS_Acao;DS_Grupo Despesa;Natureza Despesa;DS_Natureza Despesa;Orcamento;Credito Disponivel;Credito Indisponivel;Despesas Empenhadas;Despesas Liquidadas;Despesas Pagas
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO NO MUSEU DE ASTRONOMIA E CIENCIAS AFINS - MAST;OUTRAS DESPESAS CORRENTES;339000;APLICACOES DIRETAS;5.405.684,93;5.405.684,93;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO NO MUSEU DE ASTRONOMIA E CIENCIAS AFINS - MAST;OUTRAS DESPESAS CORRENTES;339014;DIARIAS - PESSOAL CIVIL;53.969,91;;;53.969,91;45.294,41;45.294,41
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO NO MUSEU DE ASTRONOMIA E CIENCIAS AFINS - MAST;OUTRAS DESPESAS CORRENTES;339030;MATERIAL DE CONSUMO;13.321,17;;;13.321,17;13.244,91;13.244,91
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO NO MUSEU DE ASTRONOMIA E CIENCIAS AFINS - MAST;OUTRAS DESPESAS CORRENTES;339033;PASSAGENS E DESPESAS COM LOCOMOCAO;205.082,46;;;205.082,46;154.149,29;153.083,08
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO NO MUSEU DE ASTRONOMIA E CIENCIAS AFINS - MAST;OUTRAS DESPESAS CORRENTES;339036;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;4.686,17;;;4.686,17;2.622,50;2.622,50
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO NO MUSEU DE ASTRONOMIA E CIENCIAS AFINS - MAST;OUTRAS DESPESAS CORRENTES;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;127.682,36;1.000,00;;126.682,36;73.113,16;73.113,16
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO NO MUSEU DE ASTRONOMIA E CIENCIAS AFINS - MAST;OUTRAS DESPESAS CORRENTES;339147;OBRIG.TRIBUT.E CONTRIB-OP.INTRA-ORCAMENTARIAS;1.000,00;;;1.000,00;1.000,00;1.000,00
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA - INPA;INVESTIMENTOS;449051;OBRAS E INSTALACOES;300.000,00;;300.000,00;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA - INPA;INVESTIMENTOS;449052;EQUIPAMENTOS E MATERIAL PERMANENTE;614.986,00;;57.136,00;557.850,00;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA - INPA;OUTRAS DESPESAS CORRENTES;339014;DIARIAS - PESSOAL CIVIL;1.007.021,96;;;1.007.021,96;227.693,45;227.693,45
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA - INPA;OUTRAS DESPESAS CORRENTES;339033;PASSAGENS E DESPESAS COM LOCOMOCAO;144.081,76;;;144.081,76;70.289,79;70.289,79
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA - INPA;OUTRAS DESPESAS CORRENTES;339036;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;156.044,77;;;156.044,77;56.830,00;56.830,00
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA - INPA;OUTRAS DESPESAS CORRENTES;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;6.252.348,57;70.000,00;;6.182.348,57;2.476.726,14;2.470.718,84
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA - INPA;OUTRAS DESPESAS CORRENTES;339047;OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS;1.276,94;;;1.276,94;859,8;859,8
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;INVESTIMENTOS;445041;CONTRIBUICOES;200.000,00;200.000,00;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;INVESTIMENTOS;449039;OUTROS SERVICOS DE TERCEIROS- PESSOA JURIDICA;500.000,00;;;500.000,00;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;INVESTIMENTOS;449052;EQUIPAMENTOS E MATERIAL PERMANENTE;400.000,00;55.860,66;;344.139,34;2.992,77;2.992,77
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;OUTRAS DESPESAS CORRENTES;335000;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;6.600.000,00;6.600.000,00;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;OUTRAS DESPESAS CORRENTES;335041;CONTRIBUICOES;75.000,00;75.000,00;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;OUTRAS DESPESAS CORRENTES;339000;APLICACOES DIRETAS;925.000,00;925.000,00;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;OUTRAS DESPESAS CORRENTES;339020;AUXILIO FINANCEIRO A PESQUISADORES;200.000,00;200.000,00;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;OUTRAS DESPESAS CORRENTES;339030;MATERIAL DE CONSUMO;100.000,00;;;100.000,00;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;OUTRAS DESPESAS CORRENTES;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;1.000.000,00;;;1.000.000,00;1.000.000,00;800.000,00
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;PESQUISA, DESENVOLVIMENTO CIENTIFICO, DIFUSAO DO CONHECIMENTO E POPULARIZACAO DA CIENCIA NAS UNIDADES DE PESQUISA DO MCTI;OUTRAS DESPESAS CORRENTES;339000;APLICACOES DIRETAS;5.010,84;5.010,84;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;PESQUISA, DESENVOLVIMENTO CIENTIFICO, DIFUSAO DO CONHECIMENTO E POPULARIZACAO DA CIENCIA NAS UNIDADES DE PESQUISA DO MCTI;OUTRAS DESPESAS CORRENTES;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;1.986.579,16;;;1.986.579,16;1.986.579,16;1.986.579,16
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;PESQUISA, DESENVOLVIMENTO CIENTIFICO, DIFUSAO DO CONHECIMENTO E POPULARIZACAO DA CIENCIA NAS UNIDADES DE PESQUISA DO MCTI;OUTRAS DESPESAS CORRENTES;339139;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA (INTRA);14.026,00;;;14.026,00;6.802,00;6.802,00
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;MANUTENCAO DE CONTRATO DE GESTAO COM ORGANIZACOES SOCIAIS (LEI N. 9.637, DE 15 DE MAIO DE 1998);OUTRAS DESPESAS CORRENTES;335085;TRANSFERENCIAS POR MEIO DE CONTRATO DE GESTAO;168.821.729,00;;;168.821.729,00;107.957.674,00;107.957.674,00
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;INVESTIMENTOS;449000;APLICACOES DIRETAS;11.296,55;11.296,55;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;INVESTIMENTOS;449020;AUXILIO FINANCEIRO A PESQUISADORES;3.432.319,45;72.499,10;;3.359.820,35;3.359.820,35;3.299.897,35
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;INVESTIMENTOS;449900;A DEFINIR;1;;1;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;OUTRAS DESPESAS CORRENTES;335000;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;1.000.000,00;1.000.000,00;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;OUTRAS DESPESAS CORRENTES;338041;CONTRIBUICOES;792.603,75;;;792.603,75;789.641,56;789.641,56
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;OUTRAS DESPESAS CORRENTES;339000;APLICACOES DIRETAS;489.983,61;489.983,61;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;OUTRAS DESPESAS CORRENTES;339018;AUXILIO FINANCEIRO A ESTUDANTES;3.815.908,00;;;3.815.908,00;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;OUTRAS DESPESAS CORRENTES;339020;AUXILIO FINANCEIRO A PESQUISADORES;4.139.321,39;281.098,34;;3.858.223,05;3.858.223,05;3.793.371,05
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;OUTRAS DESPESAS CORRENTES;339033;PASSAGENS E DESPESAS COM LOCOMOCAO;10.000,00;10.000,00;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;OUTRAS DESPESAS CORRENTES;339036;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;30.000,00;30.000,00;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;OUTRAS DESPESAS CORRENTES;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;110.000,00;60.000,00;;50.000,00;50.000,00;50.000,00
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;OUTRAS DESPESAS CORRENTES;339047;OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS;139.871,25;;;139.871,25;139.348,52;139.348,52
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;OUTRAS DESPESAS CORRENTES;339900;A DEFINIR;1;;1;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;ATUACAO DE ORGAOS COLEGIADOS INTEGRANTES DA ESTRUTURA DO MCTI;OUTRAS DESPESAS CORRENTES;339000;APLICACOES DIRETAS;145.936,00;145.936,00;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;ATUACAO DE ORGAOS COLEGIADOS INTEGRANTES DA ESTRUTURA DO MCTI;OUTRAS DESPESAS CORRENTES;339014;DIARIAS - PESSOAL CIVIL;437.028,52;;;437.028,52;377.312,48;377.312,48
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;ATUACAO DE ORGAOS COLEGIADOS INTEGRANTES DA ESTRUTURA DO MCTI;OUTRAS DESPESAS CORRENTES;339015;DIARIAS - PESSOAL MILITAR;6.675,64;;;6.675,64;6.092,94;6.092,94
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;ATUACAO DE ORGAOS COLEGIADOS INTEGRANTES DA ESTRUTURA DO MCTI;OUTRAS DESPESAS CORRENTES;339033;PASSAGENS E DESPESAS COM LOCOMOCAO;849.199,11;;;849.199,11;760.452,75;747.484,43
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;ATUACAO DE ORGAOS COLEGIADOS INTEGRANTES DA ESTRUTURA DO MCTI;OUTRAS DESPESAS CORRENTES;339036;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;131.147,36;;;131.147,36;89.292,83;89.292,83
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;ATUACAO DE ORGAOS COLEGIADOS INTEGRANTES DA ESTRUTURA DO MCTI;OUTRAS DESPESAS CORRENTES;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;146.725,80;;;146.725,80;68.606,13;68.549,95
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;ATUACAO DE ORGAOS COLEGIADOS INTEGRANTES DA ESTRUTURA DO MCTI;OUTRAS DESPESAS CORRENTES;339093;INDENIZACOES E RESTITUICOES;685,57;;;685,57;685,57;685,57
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DA MATA ATLANTICA - INMA;INVESTIMENTOS;449052;EQUIPAMENTOS E MATERIAL PERMANENTE;250.000,00;;113.500,60;136.499,40;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DA MATA ATLANTICA - INMA;OUTRAS DESPESAS CORRENTES;339014;DIARIAS - PESSOAL CIVIL;30.000,00;;;30.000,00;21.971,40;21.971,40
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DA MATA ATLANTICA - INMA;OUTRAS DESPESAS CORRENTES;339030;MATERIAL DE CONSUMO;66.312,32;;;66.312,32;13.677,28;13.677,28
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DA MATA ATLANTICA - INMA;OUTRAS DESPESAS CORRENTES;339033;PASSAGENS E DESPESAS COM LOCOMOCAO;77.898,81;;;77.898,81;50.981,90;50.981,90
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DA MATA ATLANTICA - INMA;OUTRAS DESPESAS CORRENTES;339036;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;41.400,00;;;41.400,00;40.192,50;40.192,50
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DA MATA ATLANTICA - INMA;OUTRAS DESPESAS CORRENTES;339037;LOCACAO DE MAO-DE-OBRA;173.684,88;;;173.684,88;97.349,14;97.349,14
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DA MATA ATLANTICA - INMA;OUTRAS DESPESAS CORRENTES;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;195.390,39;;27.129,00;168.261,39;163.761,39;163.761,39
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DA MATA ATLANTICA - INMA;OUTRAS DESPESAS CORRENTES;339047;OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS;118,6;;;118,6;118,6;118,6
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO NO CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS - CEMADEN;OUTRAS DESPESAS CORRENTES;339018;AUXILIO FINANCEIRO A ESTUDANTES;80.000,00;;;80.000,00;80.000,00;80.000,00
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO NO CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS - CEMADEN;OUTRAS DESPESAS CORRENTES;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;320.086,00;;;320.086,00;320.086,00;320.086,00
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISA DO PANTANAL - INPP;INVESTIMENTOS;449000;APLICACOES DIRETAS;213.217,04;213.217,04;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISA DO PANTANAL - INPP;INVESTIMENTOS;449052;EQUIPAMENTOS E MATERIAL PERMANENTE;326.706,96;;;326.706,96;320.687,36;320.687,36
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISA DO PANTANAL - INPP;OUTRAS DESPESAS CORRENTES;339000;APLICACOES DIRETAS;279,77;279,77;;;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISA DO PANTANAL - INPP;OUTRAS DESPESAS CORRENTES;339030;MATERIAL DE CONSUMO;9.095,80;;;9.095,80;8.550,30;8.550,30
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISA DO PANTANAL - INPP;OUTRAS DESPESAS CORRENTES;339033;PASSAGENS E DESPESAS COM LOCOMOCAO;70.000,70;;;70.000,70;;
2024;24101;MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQUISA DO PANTANAL - INPP;OUTRAS DESPESAS CORRENTES;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;673.127,21;108.292,98;375.350,00;189.484,23;69.764,23;69.764,23
